chapter,verse,texte
6,14,"λέγων, 3004 {V-PAP-NSM} Ἦ 2229 {PRT} μὴν 3375 {PRT} εὐλογῶν 2127 {V-PAP-NSM} εὐλογήσω 2127 {V-FAI-1S} σε, 4771 {P-2AS} καὶ 2532 {CONJ} πληθύνων 4129 {V-PAP-NSM} πληθυνῶ 4129 {V-FAI-1S} σε. 4771 {P-2AS} "
6,15,Καὶ 2532 {CONJ} οὕτως 3779 {ADV} μακροθυμήσας 3114 {V-AAP-NSM} ἐπέτυχεν 2013 {V-2AAI-3S} τῆς 3588 {T-GSF} ἐπαγγελίας. 1860 {N-GSF} 
6,16,"Ἄνθρωποι 444 {N-NPM} μὲν 3303 {PRT} γὰρ 1063 {CONJ} κατὰ 2596 {PREP} τοῦ 3588 {T-GSM} μείζονος 3173 {A-GSM-C} ὀμνύουσιν, 3660 {V-PAI-3P} καὶ 2532 {CONJ} πάσης 3956 {A-GSF} αὐτοῖς 846 {P-DPM} ἀντιλογίας 485 {N-GSF} πέρας 4009 {N-NSN} εἰς 1519 {PREP} βεβαίωσιν 951 {N-ASF} ὁ 3588 {T-NSM} ὅρκος. 3727 {N-NSM} "
6,17,"Ἐν 1722 {PREP} ᾧ 3739 {R-DSM} περισσότερον 4053 {A-ASN-C} βουλόμενος 1014 {V-PNP-NSM} ὁ 3588 {T-NSM} θεὸς 2316 {N-NSM} ἐπιδεῖξαι 1925 {V-AAN} τοῖς 3588 {T-DPM} κληρονόμοις 2818 {N-DPM} τῆς 3588 {T-GSF} ἐπαγγελίας 1860 {N-GSF} τὸ 3588 {T-ASN} ἀμετάθετον 276 {A-ASN} τῆς 3588 {T-GSF} βουλῆς 1012 {N-GSF} αὐτοῦ, 846 {P-GSM} ἐμεσίτευσεν 3315 {V-AAI-3S} ὅρκῳ, 3727 {N-DSM} "
6,18,"ἵνα 2443 {CONJ} διὰ 1223 {PREP} δύο 1417 {A-NUI} πραγμάτων 4229 {N-GPN} ἀμεταθέτων, 276 {A-GPN} ἐν 1722 {PREP} οἷς 3739 {R-DPN} ἀδύνατον 102 {A-NSN} ψεύσασθαι 5574 {V-ADN} θεόν, 2316 {N-ASM} ἰσχυρὰν 2478 {A-ASF} παράκλησιν 3874 {N-ASF} ἔχωμεν 2192 {V-PAS-1P} οἱ 3588 {T-NPM} καταφυγόντες 2703 {V-2AAP-NPM} κρατῆσαι 2902 {V-AAN} τῆς 3588 {T-GSF} προκειμένης 4295 {V-PNP-GSF} ἐλπίδος· 1680 {N-GSF} "
6,19,"ἣν 3739 {R-ASF} ὡς 5613 {ADV} ἄγκυραν 45 {N-ASF} ἔχομεν 2192 {V-PAI-1P} τῆς 3588 {T-GSF} ψυχῆς 5590 {N-GSF} ἀσφαλῆ 804 {A-ASF} τε 5037 {PRT} καὶ 2532 {CONJ} βεβαίαν, 949 {A-ASF} καὶ 2532 {CONJ} εἰσερχομένην 1525 {V-PNP-ASF} εἰς 1519 {PREP} τὸ 3588 {T-ASN} ἐσώτερον 2082 {A-ASN-C} τοῦ 3588 {T-GSN} καταπετάσματος· 2665 {N-GSN} "
6,20,"ὅπου 3699 {ADV} πρόδρομος 4274 {A-NSM} ὑπὲρ 5228 {PREP} ἡμῶν 1473 {P-1GP} εἰσῆλθεν 1525 {V-2AAI-3S} Ἰησοῦς, 2424 {N-NSM} κατὰ 2596 {PREP} τὴν 3588 {T-ASF} τάξιν 5010 {N-ASF} Μελχισεδὲκ 3198 {N-PRI} ἀρχιερεὺς 749 {N-NSM} γενόμενος 1096 {V-2ADP-NSM} εἰς 1519 {PREP} τὸν 3588 {T-ASM} αἰῶνα. 165 {N-ASM} "
7,1,"Οὗτος 3778 {D-NSM} γὰρ 1063 {CONJ} ὁ 3588 {T-NSM} Μελχισεδέκ, 3198 {N-PRI} βασιλεὺς 935 {N-NSM} Σαλήμ, 4532 {N-PRI} ἱερεὺς 2409 {N-NSM} τοῦ 3588 {T-GSM} θεοῦ 2316 {N-GSM} τοῦ 3588 {T-GSM} ὑψίστου, 5310 {A-GSM-S} ὁ 3588 {T-NSM} συναντήσας 4876 {V-AAP-NSM} Ἀβραὰμ 11 {N-PRI} ὑποστρέφοντι 5290 {V-PAP-DSM} ἀπὸ 575 {PREP} τῆς 3588 {T-GSF} κοπῆς 2871 {N-GSF} τῶν 3588 {T-GPM} βασιλέων 935 {N-GPM} καὶ 2532 {CONJ} εὐλογήσας 2127 {V-AAP-NSM} αὐτόν, 846 {P-ASM} "
7,2,"ᾧ 3739 {R-DSM} καὶ 2532 {CONJ} δεκάτην 1181 {A-ASF} ἀπὸ 575 {PREP} πάντων 3956 {A-GPN} ἐμέρισεν 3307 {V-AAI-3S} Ἀβραάμ- 11 {N-PRI} πρῶτον 4412 {ADV-S} μὲν 3303 {PRT} ἑρμηνευόμενος 2059 {V-PPP-NSM} βασιλεὺς 935 {N-NSM} δικαιοσύνης, 1343 {N-GSF} ἔπειτα 1899 {ADV} δὲ 1161 {CONJ} καὶ 2532 {CONJ} βασιλεὺς 935 {N-NSM} Σαλήμ, 4532 {N-PRI} ὅ 3739 {R-NSN} ἐστιν 1510 {V-PAI-3S} βασιλεὺς 935 {N-NSM} εἰρήνης· 1515 {N-GSF} "
7,3,"ἀπάτωρ, 540 {A-NSM} ἀμήτωρ, 282 {A-NSM} ἀγενεαλόγητος, 35 {A-NSM} μήτε 3383 {CONJ-N} ἀρχὴν 746 {N-ASF} ἡμερῶν 2250 {N-GPF} μήτε 3383 {CONJ-N} ζωῆς 2222 {N-GSF} τέλος 5056 {N-ASN} ἔχων, 2192 {V-PAP-NSM} ἀφωμοιωμένος 871 {V-RPP-NSM} δὲ 1161 {CONJ} τῷ 3588 {T-DSM} υἱῷ 5207 {N-DSM} τοῦ 3588 {T-GSM} θεοῦ- 2316 {N-GSM} μένει 3306 {V-PAI-3S} ἱερεὺς 2409 {N-NSM} εἰς 1519 {PREP} τὸ 3588 {T-ASN} διηνεκές. 1336 {A-ASN} "
7,4,"Θεωρεῖτε 2334 {V-PAM-2P} δὲ 1161 {CONJ} πηλίκος 4080 {A-NSM} οὗτος, 3778 {D-NSM} ᾧ 3739 {R-DSM} καὶ 2532 {CONJ} δεκάτην 1181 {A-ASF} Ἀβραὰμ 11 {N-PRI} ἔδωκεν 1325 {V-AAI-3S} ἐκ 1537 {PREP} τῶν 3588 {T-GPN} ἀκροθινίων 205 {N-GPN} ὁ 3588 {T-NSM} πατριάρχης. 3966 {N-NSM} "
7,5,"Καὶ 2532 {CONJ} οἱ 3588 {T-NPM} μὲν 3303 {PRT} ἐκ 1537 {PREP} τῶν 3588 {T-GPM} υἱῶν 5207 {N-GPM} Λευῒ 3017 {N-PRI} τὴν 3588 {T-ASF} ἱερατείαν 2405 {N-ASF} λαμβάνοντες 2983 {V-PAP-NPM} ἐντολὴν 1785 {N-ASF} ἔχουσιν 2192 {V-PAI-3P} ἀποδεκατοῦν 586 {V-PAN} τὸν 3588 {T-ASM} λαὸν 2992 {N-ASM} κατὰ 2596 {PREP} τὸν 3588 {T-ASM} νόμον, 3551 {N-ASM} τοῦτ’ 3778 {D-NSN} ἔστιν 1510 {V-PAI-3S} τοὺς 3588 {T-APM} ἀδελφοὺς 80 {N-APM} αὐτῶν, 846 {P-GPM} καίπερ 2539 {CONJ} ἐξεληλυθότας 1831 {V-2RAP-APM} ἐκ 1537 {PREP} τῆς 3588 {T-GSF} ὀσφύος 3751 {N-GSF} Ἀβραάμ· 11 {N-PRI} "
7,6,"ὁ 3588 {T-NSM} δὲ 1161 {CONJ} μὴ 3361 {PRT-N} γενεαλογούμενος 1075 {V-PPP-NSM} ἐξ 1537 {PREP} αὐτῶν 846 {P-GPM} δεδεκάτωκεν 1183 {V-RAI-3S} τὸν 3588 {T-ASM} Ἀβραάμ, 11 {N-PRI} καὶ 2532 {CONJ} τὸν 3588 {T-ASM} ἔχοντα 2192 {V-PAP-ASM} τὰς 3588 {T-APF} ἐπαγγελίας 1860 {N-APF} εὐλόγηκεν. 2127 {V-RAI-3S} "
7,7,"Χωρὶς 5565 {ADV} δὲ 1161 {CONJ} πάσης 3956 {A-GSF} ἀντιλογίας, 485 {N-GSF} τὸ 3588 {T-NSN} ἔλαττον 1640 {A-NSN} ὑπὸ 5259 {PREP} τοῦ 3588 {T-GSM} κρείττονος 2909 {A-GSM-C} εὐλογεῖται. 2127 {V-PPI-3S} "
7,8,"Καὶ 2532 {CONJ} ὧδε 5602 {ADV} μὲν 3303 {PRT} δεκάτας 1181 {A-APF} ἀποθνῄσκοντες 599 {V-PAP-NPM} ἄνθρωποι 444 {N-NPM} λαμβάνουσιν· 2983 {V-PAI-3P} ἐκεῖ 1563 {ADV} δέ, 1161 {CONJ} μαρτυρούμενος 3140 {V-PPP-NSM} ὅτι 3754 {CONJ} ζῇ. 2198 {V-PAI-3S} "
7,9,"Καί, 2532 {CONJ} ὡς 5613 {ADV} ἔπος 2031 {N-ASN} εἰπεῖν, 3004 {V-2AAN} διὰ 1223 {PREP} Ἀβραὰμ 11 {N-PRI} καὶ 2532 {CONJ} Λευῒ 3017 {N-PRI} ὁ 3588 {T-NSM} δεκάτας 1181 {A-APF} λαμβάνων 2983 {V-PAP-NSM} δεδεκάτωται· 1183 {V-RPI-3S} "
7,10,"ἔτι 2089 {ADV} γὰρ 1063 {CONJ} ἐν 1722 {PREP} τῇ 3588 {T-DSF} ὀσφύϊ 3751 {N-DSF} τοῦ 3588 {T-GSM} πατρὸς 3962 {N-GSM} ἦν, 1510 {V-IAI-3S} ὅτε 3753 {ADV} συνήντησεν 4876 {V-AAI-3S} αὐτῷ 846 {P-DSM} ὁ 3588 {T-NSM} Μελχισεδέκ. 3198 {N-PRI} "
7,11,"Εἰ 1487 {COND} μὲν 3303 {PRT} οὖν 3767 {CONJ} τελείωσις 5050 {N-NSF} διὰ 1223 {PREP} τῆς 3588 {T-GSF} Λευϊτικῆς 3020 {A-GSF} ἱερωσύνης 2420 {N-GSF} ἦν- 1510 {V-IAI-3S} ὁ 3588 {T-NSM} λαὸς 2992 {N-NSM} γὰρ 1063 {CONJ} ἐπ’ 1909 {PREP} αὐτῇ 846 {P-DSF} νενομοθέτητο- 3549 {V-LPI-3S} τίς 5101 {I-NSF} ἔτι 2089 {ADV} χρεία, 5532 {N-NSF} κατὰ 2596 {PREP} τὴν 3588 {T-ASF} τάξιν 5010 {N-ASF} Μελχισεδὲκ 3198 {N-PRI} ἕτερον 2087 {A-ASM} ἀνίστασθαι 450 {V-PMN} ἱερέα, 2409 {N-ASM} καὶ 2532 {CONJ} οὐ 3756 {PRT-N} κατὰ 2596 {PREP} τὴν 3588 {T-ASF} τάξιν 5010 {N-ASF} Ἀαρὼν 2 {N-PRI} λέγεσθαι, 3004 {V-PPN} "
7,12,"Μετατιθεμένης 3346 {V-PPP-GSF} γὰρ 1063 {CONJ} τῆς 3588 {T-GSF} ἱερωσύνης, 2420 {N-GSF} ἐξ 1537 {PREP} ἀνάγκης 318 {N-GSF} καὶ 2532 {CONJ} νόμου 3551 {N-GSM} μετάθεσις 3331 {N-NSF} γίνεται. 1096 {V-PNI-3S} "
7,13,"Ἐφ’ 1909 {PREP} ὃν 3739 {R-ASM} γὰρ 1063 {CONJ} λέγεται 3004 {V-PPI-3S} ταῦτα, 3778 {D-NPN} φυλῆς 5443 {N-GSF} ἑτέρας 2087 {A-GSF} μετέσχηκεν, 3348 {V-RAI-3S} ἀφ’ 575 {PREP} ἧς 3739 {R-GSF} οὐδεὶς 3762 {A-NSM-N} προσέσχηκεν 4337 {V-RAI-3S} τῷ 3588 {T-DSN} θυσιαστηρίῳ. 2379 {N-DSN} "
7,14,"Πρόδηλον 4271 {A-NSN} γὰρ 1063 {CONJ} ὅτι 3754 {CONJ} ἐξ 1537 {PREP} Ἰούδα 2448 {N-GSM} ἀνατέταλκεν 393 {V-RAI-3S} ὁ 3588 {T-NSM} κύριος 2962 {N-NSM} ἡμῶν, 1473 {P-1GP} εἰς 1519 {PREP} ἣν 3739 {R-ASF} φυλὴν 5443 {N-ASF} οὐδὲν 3762 {A-ASN-N} περὶ 4012 {PREP} ἱερωσύνης 2420 {N-GSF} Μωϋσῆς 3475 {N-NSM} ἐλάλησεν. 2980 {V-AAI-3S} "
7,15,"Καὶ 2532 {CONJ} περισσότερον 4053 {A-NSN-C} ἔτι 2089 {ADV} κατάδηλόν 2612 {A-NSN} ἐστιν, 1510 {V-PAI-3S} εἰ 1487 {COND} κατὰ 2596 {PREP} τὴν 3588 {T-ASF} ὁμοιότητα 3665 {N-ASF} Μελχισεδὲκ 3198 {N-PRI} ἀνίσταται 450 {V-PMI-3S} ἱερεὺς 2409 {N-NSM} ἕτερος, 2087 {A-NSM} "
7,16,"ὃς 3739 {R-NSM} οὐ 3756 {PRT-N} κατὰ 2596 {PREP} νόμον 3551 {N-ASM} ἐντολῆς 1785 {N-GSF} σαρκικῆς 4559 {A-GSF} γέγονεν, 1096 {V-2RAI-3S} ἀλλὰ 235 {CONJ} κατὰ 2596 {PREP} δύναμιν 1411 {N-ASF} ζωῆς 2222 {N-GSF} ἀκαταλύτου· 179 {A-GSF} "
7,17,μαρτυρεῖ 3140 {V-PAI-3S} γὰρ 1063 {CONJ} ὅτι 3754 {CONJ} Σὺ 4771 {P-2NS} ἱερεὺς 2409 {N-NSM} εἰς 1519 {PREP} τὸν 3588 {T-ASM} αἰῶνα 165 {N-ASM} κατὰ 2596 {PREP} τὴν 3588 {T-ASF} τάξιν 5010 {N-ASF} Μελχισεδέκ. 3198 {N-PRI} 
7,18,"Ἀθέτησις 115 {N-NSF} μὲν 3303 {PRT} γὰρ 1063 {CONJ} γίνεται 1096 {V-PNI-3S} προαγούσης 4254 {V-PAP-GSF} ἐντολῆς, 1785 {N-GSF} διὰ 1223 {PREP} τὸ 3588 {T-ASN} αὐτῆς 846 {P-GSF} ἀσθενὲς 772 {A-ASN} καὶ 2532 {CONJ} ἀνωφελές· 512 {A-ASN} "
7,19,"οὐδὲν 3762 {A-ASN-N} γὰρ 1063 {CONJ} ἐτελείωσεν 5048 {V-AAI-3S} ὁ 3588 {T-NSM} νόμος, 3551 {N-NSM} ἐπεισαγωγὴ 1898 {N-NSF} δὲ 1161 {CONJ} κρείττονος 2909 {A-GSF-C} ἐλπίδος, 1680 {N-GSF} δι’ 1223 {PREP} ἧς 3739 {R-GSF} ἐγγίζομεν 1448 {V-PAI-1P} τῷ 3588 {T-DSM} θεῷ. 2316 {N-DSM} "
7,20,"Καὶ 2532 {CONJ} καθ’ 2596 {PREP} ὅσον 3745 {K-ASN} οὐ 3756 {PRT-N} χωρὶς 5565 {ADV} ὁρκωμοσίας- 3728 {N-GSF} οἱ 3588 {T-NPM} μὲν 3303 {PRT} γὰρ 1063 {CONJ} χωρὶς 5565 {ADV} ὁρκωμοσίας 3728 {N-GSF} εἰσὶν 1510 {V-PAI-3P} ἱερεῖς 2409 {N-NPM} γεγονότες, 1096 {V-2RAP-NPM} "
7,21,"ὁ 3588 {T-NSM} δὲ 1161 {CONJ} μετὰ 3326 {PREP} ὁρκωμοσίας, 3728 {N-GSF} διὰ 1223 {PREP} τοῦ 3588 {T-GSM} λέγοντος 3004 {V-PAP-GSM} πρὸς 4314 {PREP} αὐτόν, 846 {P-ASM} Ὤμοσεν 3660 {V-AAI-3S} κύριος 2962 {N-NSM} καὶ 2532 {CONJ} οὐ 3756 {PRT-N} μεταμεληθήσεται, 3338 {V-FOI-3S} Σὺ 4771 {P-2NS} ἱερεὺς 2409 {N-NSM} εἰς 1519 {PREP} τὸν 3588 {T-ASM} αἰῶνα 165 {N-ASM} κατὰ 2596 {PREP} τὴν 3588 {T-ASF} τάξιν 5010 {N-ASF} Μελχισεδέκ- 3198 {N-PRI} "
7,22,κατὰ 2596 {PREP} τοσοῦτον 5118 {D-ASN} κρείττονος 2909 {A-GSF-C} διαθήκης 1242 {N-GSF} γέγονεν 1096 {V-2RAI-3S} ἔγγυος 1450 {A-NSM} Ἰησοῦς. 2424 {N-NSM}
7,23,"Καὶ 2532 {CONJ} οἱ 3588 {T-NPM} μὲν 3303 {PRT} πλείονές 4183 {A-NPM-C} εἰσιν 1510 {V-PAI-3P} γεγονότες 1096 {V-2RAP-NPM} ἱερεῖς, 2409 {N-NPM} διὰ 1223 {PREP} τὸ 3588 {T-ASN} θανάτῳ 2288 {N-DSM} κωλύεσθαι 2967 {V-PPN} παραμένειν· 3887 {V-PAN} "
7,24,"ὁ 3588 {T-NSM} δέ, 1161 {CONJ} διὰ 1223 {PREP} τὸ 3588 {T-ASN} μένειν 3306 {V-PAN} αὐτὸν 846 {P-ASM} εἰς 1519 {PREP} τὸν 3588 {T-ASM} αἰῶνα, 165 {N-ASM} ἀπαράβατον 531 {A-ASF} ἔχει 2192 {V-PAI-3S} τὴν 3588 {T-ASF} ἱερωσύνην. 2420 {N-ASF} "
7,25,"Ὅθεν 3606 {ADV} καὶ 2532 {CONJ} σῴζειν 4982 {V-PAN} εἰς 1519 {PREP} τὸ 3588 {T-ASN} παντελὲς 3838 {A-ASN} δύναται 1410 {V-PNI-3S} τοὺς 3588 {T-APM} προσερχομένους 4334 {V-PNP-APM} δι’ 1223 {PREP} αὐτοῦ 846 {P-GSM} τῷ 3588 {T-DSM} θεῷ, 2316 {N-DSM} πάντοτε 3842 {ADV} ζῶν 2198 {V-PAP-NSM} εἰς 1519 {PREP} τὸ 3588 {T-ASN} ἐντυγχάνειν 1793 {V-PAN} ὑπὲρ 5228 {PREP} αὐτῶν. 846 {P-GPM} "
7,26,"Τοιοῦτος 5108 {D-NSM} γὰρ 1063 {CONJ} ἡμῖν 1473 {P-1DP} ἔπρεπεν 4241 {V-IAI-3S} ἀρχιερεύς, 749 {N-NSM} ὅσιος, 3741 {A-NSM} ἄκακος, 172 {A-NSM} ἀμίαντος, 283 {A-NSM} κεχωρισμένος 5563 {V-RPP-NSM} ἀπὸ 575 {PREP} τῶν 3588 {T-GPM} ἁμαρτωλῶν, 268 {A-GPM} καὶ 2532 {CONJ} ὑψηλότερος 5308 {A-NSM-C} τῶν 3588 {T-GPM} οὐρανῶν 3772 {N-GPM} γενόμενος· 1096 {V-2ADP-NSM} "
7,27,"ὃς 3739 {R-NSM} οὐκ 3756 {PRT-N} ἔχει 2192 {V-PAI-3S} καθ’ 2596 {PREP} ἡμέραν 2250 {N-ASF} ἀνάγκην, 318 {N-ASF} ὥσπερ 5618 {ADV} οἱ 3588 {T-NPM} ἀρχιερεῖς, 749 {N-NPM} πρότερον 4386 {ADV-C} ὑπὲρ 5228 {PREP} τῶν 3588 {T-GPF} ἰδίων 2398 {A-GPF} ἁμαρτιῶν 266 {N-GPF} θυσίας 2378 {N-APF} ἀναφέρειν, 399 {V-PAN} ἔπειτα 1899 {ADV} τῶν 3588 {T-GPF} τοῦ 3588 {T-GSM} λαοῦ· 2992 {N-GSM} τοῦτο 3778 {D-ASN} γὰρ 1063 {CONJ} ἐποίησεν 4160 {V-AAI-3S} ἐφάπαξ, 2178 {ADV} ἑαυτὸν 1438 {F-3ASM} ἀνενέγκας. 399 {V-AAP-NSM} "
7,28,"Ὁ 3588 {T-NSM} νόμος 3551 {N-NSM} γὰρ 1063 {CONJ} ἀνθρώπους 444 {N-APM} καθίστησιν 2525 {V-PAI-3S} ἀρχιερεῖς, 749 {N-APM} ἔχοντας 2192 {V-PAP-APM} ἀσθένειαν· 769 {N-ASF} ὁ 3588 {T-NSM} λόγος 3056 {N-NSM} δὲ 1161 {CONJ} τῆς 3588 {T-GSF} ὁρκωμοσίας 3728 {N-GSF} τῆς 3588 {T-GSF} μετὰ 3326 {PREP} τὸν 3588 {T-ASM} νόμον, 3551 {N-ASM} υἱὸν 5207 {N-ASM} εἰς 1519 {PREP} τὸν 3588 {T-ASM} αἰῶνα 165 {N-ASM} τετελειωμένον. 5048 {V-RPP-ASM} "
8,1,"Κεφάλαιον 2774 {N-NSN} δὲ 1161 {CONJ} ἐπὶ 1909 {PREP} τοῖς 3588 {T-DPN} λεγομένοις· 3004 {V-PPP-DPN} τοιοῦτον 5108 {D-ASM} ἔχομεν 2192 {V-PAI-1P} ἀρχιερέα, 749 {N-ASM} ὃς 3739 {R-NSM} ἐκάθισεν 2523 {V-AAI-3S} ἐν 1722 {PREP} δεξιᾷ 1188 {A-DSF} τοῦ 3588 {T-GSM} θρόνου 2362 {N-GSM} τῆς 3588 {T-GSF} μεγαλωσύνης 3172 {N-GSF} ἐν 1722 {PREP} τοῖς 3588 {T-DPM} οὐρανοῖς, 3772 {N-DPM} "
8,2,"τῶν 3588 {T-GPN} ἁγίων 40 {A-GPN} λειτουργός, 3011 {N-NSM} καὶ 2532 {CONJ} τῆς 3588 {T-GSF} σκηνῆς 4633 {N-GSF} τῆς 3588 {T-GSF} ἀληθινῆς, 228 {A-GSF} ἣν 3739 {R-ASF} ἔπηξεν 4078 {V-AAI-3S} ὁ 3588 {T-NSM} κύριος, 2962 {N-NSM} καὶ 2532 {CONJ} οὐκ 3756 {PRT-N} ἄνθρωπος· 444 {N-NSM} "
8,3,πᾶς 3956 {A-NSM} γὰρ 1063 {CONJ} ἀρχιερεὺς 749 {N-NSM} εἰς 1519 {PREP} τὸ 3588 {T-ASN} προσφέρειν 4374 {V-PAN} δῶρά 1435 {N-APN} τε 5037 {PRT} καὶ 2532 {CONJ} θυσίας 2378 {N-APF} καθίσταται· 2525 {V-PPI-3S} ὅθεν 3606 {ADV} ἀναγκαῖον 316 {A-NSN} ἔχειν 2192 {V-PAN} τι 5100 {X-ASN} καὶ 2532 {CONJ} τοῦτον 3778 {D-ASM} ὃ 3739 {R-ASN} προσενέγκῃ. 4374 {V-AAS-3S}
8,4,"Εἰ 1487 {COND} μὲν 3303 {PRT} γὰρ 1063 {CONJ} ἦν 1510 {V-IAI-3S} ἐπὶ 1909 {PREP} γῆς, 1093 {N-GSF} οὐδ’ 3761 {CONJ-N} ἂν 302 {PRT} ἦν 1510 {V-IAI-3S} ἱερεύς, 2409 {N-NSM} ὄντων 1510 {V-PAP-GPM} τῶν 3588 {T-GPM} ἱερέων 2409 {N-GPM} τῶν 3588 {T-GPM} προσφερόντων 4374 {V-PAP-GPM} κατὰ 2596 {PREP} τὸν 3588 {T-ASM} νόμον 3551 {N-ASM} τὰ 3588 {T-APN} δῶρα, 1435 {N-APN} "
8,5,"οἵτινες 3748 {R-NPM} ὑποδείγματι 5262 {N-DSN} καὶ 2532 {CONJ} σκιᾷ 4639 {N-DSF} λατρεύουσιν 3000 {V-PAI-3P} τῶν 3588 {T-GPN} ἐπουρανίων, 2032 {A-GPN} καθὼς 2531 {ADV} κεχρημάτισται 5537 {V-RPI-3S} Μωϋσῆς 3475 {N-NSM} μέλλων 3195 {V-PAP-NSM} ἐπιτελεῖν 2005 {V-PAN} τὴν 3588 {T-ASF} σκηνήν, 4633 {N-ASF} Ὅρα, 3708 {V-PAM-2S} γάρ 1063 {CONJ} φησιν, 5346 {V-PAI-3S} ποιήσεις 4160 {V-FAI-2S} πάντα 3956 {A-APN} κατὰ 2596 {PREP} τὸν 3588 {T-ASM} τύπον 5179 {N-ASM} τὸν 3588 {T-ASM} δειχθέντα 1166 {V-APP-ASM} σοι 4771 {P-2DS} ἐν 1722 {PREP} τῷ 3588 {T-DSN} ὄρει. 3735 {N-DSN} "
8,6,"Νυνὶ 3570 {ADV} δὲ 1161 {CONJ} διαφορωτέρας 1313 {A-GSF-C} τέτυχεν 5177 {V-2RAI-3S} λειτουργίας, 3009 {N-GSF} ὅσῳ 3745 {K-DSN} καὶ 2532 {CONJ} κρείττονός 2909 {A-GSF-C} ἐστιν 1510 {V-PAI-3S} διαθήκης 1242 {N-GSF} μεσίτης, 3316 {N-NSM} ἥτις 3748 {R-NSF} ἐπὶ 1909 {PREP} κρείττοσιν 2909 {A-DPF-C} ἐπαγγελίαις 1860 {N-DPF} νενομοθέτηται. 3549 {V-RPI-3S} "
8,7,"Εἰ 1487 {COND} γὰρ 1063 {CONJ} ἡ 3588 {T-NSF} πρώτη 4413 {A-NSF-S} ἐκείνη 1565 {D-NSF} ἦν 1510 {V-IAI-3S} ἄμεμπτος, 273 {A-NSF} οὐκ 3756 {PRT-N} ἂν 302 {PRT} δευτέρας 1208 {A-GSF} ἐζητεῖτο 2212 {V-IPI-3S} τόπος. 5117 {N-NSM} "
8,8,"Μεμφόμενος 3201 {V-PNP-NSM} γὰρ 1063 {CONJ} αὐτοῖς 846 {P-DPM} λέγει, 3004 {V-PAI-3S} Ἰδού, 3708 {V-2AMM-2S} ἡμέραι 2250 {N-NPF} ἔρχονται, 2064 {V-PNI-3P} λέγει 3004 {V-PAI-3S} κύριος, 2962 {N-NSM} καὶ 2532 {CONJ} συντελέσω 4931 {V-FAI-1S} ἐπὶ 1909 {PREP} τὸν 3588 {T-ASM} οἶκον 3624 {N-ASM} Ἰσραὴλ 2474 {N-PRI} καὶ 2532 {CONJ} ἐπὶ 1909 {PREP} τὸν 3588 {T-ASM} οἶκον 3624 {N-ASM} Ἰούδα 2448 {N-GSM} διαθήκην 1242 {N-ASF} καινήν· 2537 {A-ASF} "
8,9,"οὐ 3756 {PRT-N} κατὰ 2596 {PREP} τὴν 3588 {T-ASF} διαθήκην 1242 {N-ASF} ἣν 3739 {R-ASF} ἐποίησα 4160 {V-AAI-1S} τοῖς 3588 {T-DPM} πατράσιν 3962 {N-DPM} αὐτῶν 846 {P-GPM} ἐν 1722 {PREP} ἡμέρᾳ 2250 {N-DSF} ἐπιλαβομένου 1949 {V-2ADP-GSM} μου 1473 {P-1GS} τῆς 3588 {T-GSF} χειρὸς 5495 {N-GSF} αὐτῶν 846 {P-GPM} ἐξαγαγεῖν 1806 {V-2AAN} αὐτοὺς 846 {P-APM} ἐκ 1537 {PREP} γῆς 1093 {N-GSF} Αἰγύπτου· 125 {N-GSF} ὅτι 3754 {CONJ} αὐτοὶ 846 {P-NPM} οὐκ 3756 {PRT-N} ἐνέμειναν 1696 {V-AAI-3P} ἐν 1722 {PREP} τῇ 3588 {T-DSF} διαθήκῃ 1242 {N-DSF} μου, 1473 {P-1GS} κἀγὼ 2504 {P-1NS-K} ἠμέλησα 272 {V-AAI-1S} αὐτῶν, 846 {P-GPM} λέγει 3004 {V-PAI-3S} κύριος. 2962 {N-NSM} "
8,10,"Ὅτι 3754 {CONJ} αὕτη 3778 {D-NSF} ἡ 3588 {T-NSF} διαθήκη 1242 {N-NSF} ἣν 3739 {R-ASF} διαθήσομαι 1303 {V-FDI-1S} τῷ 3588 {T-DSM} οἴκῳ 3624 {N-DSM} Ἰσραὴλ 2474 {N-PRI} μετὰ 3326 {PREP} τὰς 3588 {T-APF} ἡμέρας 2250 {N-APF} ἐκείνας, 1565 {D-APF} λέγει 3004 {V-PAI-3S} κύριος, 2962 {N-NSM} διδοὺς 1325 {V-PAP-NSM} νόμους 3551 {N-APM} μου 1473 {P-1GS} εἰς 1519 {PREP} τὴν 3588 {T-ASF} διάνοιαν 1271 {N-ASF} αὐτῶν, 846 {P-GPM} καὶ 2532 {CONJ} ἐπὶ 1909 {PREP} καρδίας 2588 {N-APF} αὐτῶν 846 {P-GPM} ἐπιγράψω 1924 {V-FAI-1S} αὐτούς· 846 {P-APM} καὶ 2532 {CONJ} ἔσομαι 1510 {V-FDI-1S} αὐτοῖς 846 {P-DPM} εἰς 1519 {PREP} θεόν, 2316 {N-ASM} καὶ 2532 {CONJ} αὐτοὶ 846 {P-NPM} ἔσονταί 1510 {V-FDI-3P} μοι 1473 {P-1DS} εἰς 1519 {PREP} λαόν. 2992 {N-ASM} "
