chapter,verse,texte
13,1,"Καὶ 2532 {CONJ} ἐστάθην 2476 {V-API-1S} ἐπὶ 1909 {PREP} τὴν 3588 {T-ASF} ἄμμον 285 {N-ASF} τῆς 3588 {T-GSF} θαλάσσης· 2281 {N-GSF} καὶ 2532 {CONJ} εἶδον 3708 {V-2AAI-1S} ἐκ 1537 {PREP} τῆς 3588 {T-GSF} θαλάσσης 2281 {N-GSF} θηρίον 2342 {N-ASN} ἀναβαῖνον, 305 {V-PAP-ASN} ἔχον 2192 {V-PAP-ASN} κέρατα 2768 {N-APN} δέκα 1176 {A-NUI} καὶ 2532 {CONJ} κεφαλὰς 2776 {N-APF} ἑπτά, 2033 {A-NUI} καὶ 2532 {CONJ} ἐπὶ 1909 {PREP} τῶν 3588 {T-GPN} κεράτων 2768 {N-GPN} αὐτοῦ 846 {P-GSN} δέκα 1176 {A-NUI} διαδήματα, 1238 {N-APN} καὶ 2532 {CONJ} ἐπὶ 1909 {PREP} τὰς 3588 {T-APF} κεφαλὰς 2776 {N-APF} αὐτοῦ 846 {P-GSN} ὀνόματα 3686 {N-APN} βλασφημίας. 988 {N-GSF} "
13,2,"Καὶ 2532 {CONJ} τὸ 3588 {T-NSN} θηρίον, 2342 {N-NSN} ὃ 3739 {R-ASN} εἶδον, 3708 {V-2AAI-1S} ἦν 1510 {V-IAI-3S} ὅμοιον 3664 {A-NSN} παρδάλει, 3917 {N-DSF} καὶ 2532 {CONJ} οἱ 3588 {T-NPM} πόδες 4228 {N-NPM} αὐτοῦ 846 {P-GSN} ὡς 5613 {ADV} ἄρκου, 715 {N-GSF} καὶ 2532 {CONJ} τὸ 3588 {T-NSN} στόμα 4750 {N-NSN} αὐτοῦ 846 {P-GSN} ὡς 5613 {ADV} στόμα 4750 {N-NSN} λέοντος· 3023 {N-GSM} καὶ 2532 {CONJ} ἔδωκεν 1325 {V-AAI-3S} αὐτῷ 846 {P-DSN} ὁ 3588 {T-NSM} δράκων 1404 {N-NSM} τὴν 3588 {T-ASF} δύναμιν 1411 {N-ASF} αὐτοῦ, 846 {P-GSM} καὶ 2532 {CONJ} τὸν 3588 {T-ASM} θρόνον 2362 {N-ASM} αὐτοῦ, 846 {P-GSM} καὶ 2532 {CONJ} ἐξουσίαν 1849 {N-ASF} μεγάλην. 3173 {A-ASF} "
13,3,Καὶ 2532 {CONJ} μίαν 1520 {A-ASF} ἐκ 1537 {PREP} τῶν 3588 {T-GPF} κεφαλῶν 2776 {N-GPF} αὐτοῦ 846 {P-GSN} ὡσεὶ 5616 {ADV} ἐσφαγμένην 4969 {V-RPP-ASF} εἰς 1519 {PREP} θάνατον· 2288 {N-ASM} καὶ 2532 {CONJ} ἡ 3588 {T-NSF} πληγὴ 4127 {N-NSF} τοῦ 3588 {T-GSM} θανάτου 2288 {N-GSM} αὐτοῦ 846 {P-GSN} ἐθεραπεύθη· 2323 {V-API-3S} καὶ 2532 {CONJ} ἐθαύμασεν 2296 {V-AAI-3S} ὅλη 3650 {A-NSF} ἡ 3588 {T-NSF} γῆ 1093 {N-NSF} ὀπίσω 3694 {ADV} τοῦ 3588 {T-GSN} θηρίου· 2342 {N-GSN}
13,4,"καὶ 2532 {CONJ} προσεκύνησαν 4352 {V-AAI-3P} τῷ 3588 {T-DSM} δράκοντι 1404 {N-DSM} τῷ 3588 {T-DSM} δεδωκότι 1325 {V-RAP-DSM} τὴν 3588 {T-ASF} ἐξουσίαν 1849 {N-ASF} τῷ 3588 {T-DSN} θηρίῳ, 2342 {N-DSN} καὶ 2532 {CONJ} προσεκύνησαν 4352 {V-AAI-3P} τῷ 3588 {T-DSN} θηρίῳ, 2342 {N-DSN} λέγοντες, 3004 {V-PAP-NPM} Τίς 5101 {I-NSM} ὅμοιος 3664 {A-NSM} τῷ 3588 {T-DSN} θηρίῳ, 2342 {N-DSN} Καὶ 2532 {CONJ} τίς 5101 {I-NSM} δυνατὸς 1415 {A-NSM} πολεμῆσαι 4170 {V-AAN} μετ’ 3326 {PREP} αὐτοῦ, 846 {P-GSN} "
13,5,Καὶ 2532 {CONJ} ἐδόθη 1325 {V-API-3S} αὐτῷ 846 {P-DSN} στόμα 4750 {N-NSN} λαλοῦν 2980 {V-PAP-NSN} μεγάλα 3173 {A-APN} καὶ 2532 {CONJ} βλασφημίαν· 988 {N-ASF} καὶ 2532 {CONJ} ἐδόθη 1325 {V-API-3S} αὐτῷ 846 {P-DSN} ἐξουσία 1849 {N-NSF} πόλεμον 4171 {N-ASM} ποιῆσαι 4160 {V-AAN} μῆνας 3376 {N-APM} τεσσαράκοντα 5062 {A-NUI} δύο. 1417 {A-NUI}
13,6,"Καὶ 2532 {CONJ} ἤνοιξεν 455 {V-AAI-3S} τὸ 3588 {T-ASN} στόμα 4750 {N-ASN} αὐτοῦ 846 {P-GSN} εἰς 1519 {PREP} βλασφημίαν 988 {N-ASF} πρὸς 4314 {PREP} τὸν 3588 {T-ASM} θεόν, 2316 {N-ASM} βλασφημῆσαι 987 {V-AAN} τὸ 3588 {T-ASN} ὄνομα 3686 {N-ASN} αὐτοῦ, 846 {P-GSM} καὶ 2532 {CONJ} τὴν 3588 {T-ASF} σκηνὴν 4633 {N-ASF} αὐτοῦ, 846 {P-GSM} τοὺς 3588 {T-APM} ἐν 1722 {PREP} τῷ 3588 {T-DSM} οὐρανῷ 3772 {N-DSM} σκηνοῦντας. 4637 {V-PAP-APM} "
13,7,"Καὶ 2532 {CONJ} ἐδόθη 1325 {V-API-3S} αὐτῷ 846 {P-DSN} ποιῆσαι 4160 {V-AAN} πόλεμον 4171 {N-ASM} μετὰ 3326 {PREP} τῶν 3588 {T-GPM} ἁγίων, 40 {A-GPM} καὶ 2532 {CONJ} νικῆσαι 3528 {V-AAN} αὐτούς· 846 {P-APM} καὶ 2532 {CONJ} ἐδόθη 1325 {V-API-3S} αὐτῷ 846 {P-DSN} ἐξουσία 1849 {N-NSF} ἐπὶ 1909 {PREP} πᾶσαν 3956 {A-ASF} φυλὴν 5443 {N-ASF} καὶ 2532 {CONJ} λαὸν 2992 {N-ASM} καὶ 2532 {CONJ} γλῶσσαν 1100 {N-ASF} καὶ 2532 {CONJ} ἔθνος. 1484 {N-ASN} "
13,8,"Καὶ 2532 {CONJ} προσκυνήσουσιν 4352 {V-FAI-3P} αὐτῷ 846 {P-DSN} πάντες 3956 {A-NPM} οἱ 3588 {T-NPM} κατοικοῦντες 2730 {V-PAP-NPM} ἐπὶ 1909 {PREP} τῆς 3588 {T-GSF} γῆς, 1093 {N-GSF} ὧν 3739 {R-GPM} οὐ 3756 {PRT-N} γέγραπται 1125 {V-RPI-3S} τὸ 3588 {T-NSN} ὄνομα 3686 {N-NSN} ἐν 1722 {PREP} τῷ 3588 {T-DSN} βιβλίῳ 975 {N-DSN} τῆς 3588 {T-GSF} ζωῆς 2222 {N-GSF} τοῦ 3588 {T-GSN} ἀρνίου 721 {N-GSN} τοῦ 3588 {T-GSN} ἐσφαγμένου 4969 {V-RPP-GSN} ἀπὸ 575 {PREP} καταβολῆς 2602 {N-GSF} κόσμου. 2889 {N-GSM} "
13,9,"Εἴ 1487 {COND} τις 5100 {X-NSM} ἔχει 2192 {V-PAI-3S} οὖς, 3775 {N-ASN} ἀκουσάτω. 191 {V-AAM-3S} "
13,10,"Εἴ 1487 {COND} τις 5100 {X-NSM} ἔχει 2192 {V-PAI-3S} αἰχμαλωσίαν, 161 {N-ASF} ὑπάγει· 5217 {V-PAI-3S} εἴ 1487 {COND} τις 5100 {X-NSM} ἐν 1722 {PREP} μαχαίρᾳ 3162 {N-DSF} ἀποκτενεῖ, 615 {V-FAI-3S} δεῖ 1163 {V-PAI-3S} αὐτὸν 846 {P-ASM} ἐν 1722 {PREP} μαχαίρᾳ 3162 {N-DSF} ἀποκτανθῆναι. 615 {V-APN} Ὧδέ 5602 {ADV} ἐστιν 1510 {V-PAI-3S} ἡ 3588 {T-NSF} ὑπομονὴ 5281 {N-NSF} καὶ 2532 {CONJ} ἡ 3588 {T-NSF} πίστις 4102 {N-NSF} τῶν 3588 {T-GPM} ἁγίων. 40 {A-GPM} "
13,11,"Καὶ 2532 {CONJ} εἶδον 3708 {V-2AAI-1S} ἄλλο 243 {A-ASN} θηρίον 2342 {N-ASN} ἀναβαῖνον 305 {V-PAP-ASN} ἐκ 1537 {PREP} τῆς 3588 {T-GSF} γῆς, 1093 {N-GSF} καὶ 2532 {CONJ} εἶχεν 2192 {V-IAI-3S} κέρατα 2768 {N-APN} δύο 1417 {A-NUI} ὅμοια 3664 {A-APN} ἀρνίῳ, 721 {N-DSN} καὶ 2532 {CONJ} ἐλάλει 2980 {V-IAI-3S} ὡς 5613 {ADV} δράκων. 1404 {N-NSM} "
13,12,"Καὶ 2532 {CONJ} τὴν 3588 {T-ASF} ἐξουσίαν 1849 {N-ASF} τοῦ 3588 {T-GSN} πρώτου 4413 {A-GSN-S} θηρίου 2342 {N-GSN} πᾶσαν 3956 {A-ASF} ποιεῖ 4160 {V-PAI-3S} ἐνώπιον 1799 {PREP} αὐτοῦ. 846 {P-GSN} Καὶ 2532 {CONJ} ἐποίει 4160 {V-IAI-3S} τὴν 3588 {T-ASF} γῆν 1093 {N-ASF} καὶ 2532 {CONJ} τοὺς 3588 {T-APM} ἐν 1722 {PREP} αὐτῇ 846 {P-DSF} κατοικοῦντας 2730 {V-PAP-APM} ἵνα 2443 {CONJ} προσκυνήσωσιν 4352 {V-AAS-3P} τὸ 3588 {T-ASN} θηρίον 2342 {N-ASN} τὸ 3588 {T-ASN} πρῶτον, 4413 {A-ASN-S} οὗ 3739 {R-GSN} ἐθεραπεύθη 2323 {V-API-3S} ἡ 3588 {T-NSF} πληγὴ 4127 {N-NSF} τοῦ 3588 {T-GSM} θανάτου 2288 {N-GSM} αὐτοῦ. 846 {P-GSN} "
13,13,"Καὶ 2532 {CONJ} ποιεῖ 4160 {V-PAI-3S} σημεῖα 4592 {N-APN} μεγάλα, 3173 {A-APN} καὶ 2532 {CONJ} πῦρ 4442 {N-ASN} ἵνα 2443 {CONJ} ἐκ 1537 {PREP} τοῦ 3588 {T-GSM} οὐρανοῦ 3772 {N-GSM} καταβαίνῃ 2597 {V-PAS-3S} ἐπὶ 1909 {PREP} τὴν 3588 {T-ASF} γῆν 1093 {N-ASF} ἐνώπιον 1799 {PREP} τῶν 3588 {T-GPM} ἀνθρώπων. 444 {N-GPM} "
13,14,"Καὶ 2532 {CONJ} πλανᾷ 4105 {V-PAI-3S} τοὺς 3588 {T-APM} ἐμοὺς 1699 {S-1SAPM} τοὺς 3588 {T-APM} κατοικοῦντας 2730 {V-PAP-APM} ἐπὶ 1909 {PREP} τῆς 3588 {T-GSF} γῆς 1093 {N-GSF} διὰ 1223 {PREP} τὰ 3588 {T-APN} σημεῖα 4592 {N-APN} ἃ 3739 {R-NPN} ἐδόθη 1325 {V-API-3S} αὐτῷ 846 {P-DSN} ποιῆσαι 4160 {V-AAN} ἐνώπιον 1799 {PREP} τοῦ 3588 {T-GSN} θηρίου, 2342 {N-GSN} λέγων 3004 {V-PAP-NSM} τοῖς 3588 {T-DPM} κατοικοῦσιν 2730 {V-PAP-DPM} ἐπὶ 1909 {PREP} τῆς 3588 {T-GSF} γῆς 1093 {N-GSF} ποιῆσαι 4160 {V-AAN} εἰκόνα 1504 {N-ASF} τῷ 3588 {T-DSN} θηρίῳ 2342 {N-DSN} ὃ 3739 {R-NSN} εἶχεν 2192 {V-IAI-3S} τὴν 3588 {T-ASF} πληγὴν 4127 {N-ASF} καὶ 2532 {CONJ} ἔζησεν 2198 {V-AAI-3S} ἀπὸ 575 {PREP} τῆς 3588 {T-GSF} μαχαίρας. 3162 {N-GSF} "
13,15,"Καὶ 2532 {CONJ} ἐδόθη 1325 {V-API-3S} αὐτῷ 846 {P-DSN} πνεῦμα 4151 {N-ASN} δοῦναι 1325 {V-2AAN} τῇ 3588 {T-DSF} εἰκόνι 1504 {N-DSF} τοῦ 3588 {T-GSN} θηρίου, 2342 {N-GSN} ἵνα 2443 {CONJ} καὶ 2532 {CONJ} λαλήσῃ 2980 {V-AAS-3S} ἡ 3588 {T-NSF} εἰκὼν 1504 {N-NSF} τοῦ 3588 {T-GSN} θηρίου, 2342 {N-GSN} καὶ 2532 {CONJ} ποιήσῃ, 4160 {V-AAS-3S} ὅσοι 3745 {K-NPM} ἐὰν 1437 {COND} μὴ 3361 {PRT-N} προσκυνήσωσιν 4352 {V-AAS-3P} τῇ 3588 {T-DSF} εἰκόνι 1504 {N-DSF} τοῦ 3588 {T-GSN} θηρίου, 2342 {N-GSN} ἀποκτανθῶσιν. 615 {V-APS-3P} "
13,16,"Καὶ 2532 {CONJ} ποιεῖ 4160 {V-PAI-3S} πάντας, 3956 {A-APM} τοὺς 3588 {T-APM} μικροὺς 3398 {A-APM} καὶ 2532 {CONJ} τοὺς 3588 {T-APM} μεγάλους, 3173 {A-APM} καὶ 2532 {CONJ} τοὺς 3588 {T-APM} πλουσίους 4145 {A-APM} καὶ 2532 {CONJ} τοὺς 3588 {T-APM} πτωχούς, 4434 {A-APM} καὶ 2532 {CONJ} τοὺς 3588 {T-APM} ἐλευθέρους 1658 {A-APM} καὶ 2532 {CONJ} τοὺς 3588 {T-APM} δούλους, 1401 {N-APM} ἵνα 2443 {CONJ} δώσωσιν 1325 {V-AAS-3P} αὐτοῖς 846 {P-DPM} χαράγματα 5480 {N-APN} ἐπὶ 1909 {PREP} τῆς 3588 {T-GSF} χειρὸς 5495 {N-GSF} αὐτῶν 846 {P-GPM} τῆς 3588 {T-GSF} δεξιᾶς, 1188 {A-GSF} ἢ 2228 {PRT} ἐπὶ 1909 {PREP} τὸ 3588 {T-ASN} μέτωπον 3359 {N-ASN} αὐτῶν, 846 {P-GPM} "
13,17,"καὶ 2532 {CONJ} ἵνα 2443 {CONJ} μή 3361 {PRT-N} τις 5100 {X-NSM} δύναται 1410 {V-PNI-3S} ἀγοράσαι 59 {V-AAN} ἢ 2228 {PRT} πωλῆσαι, 4453 {V-AAN} εἰ 1487 {COND} μὴ 3361 {PRT-N} ὁ 3588 {T-NSM} ἔχων 2192 {V-PAP-NSM} τὸ 3588 {T-ASN} χάραγμα, 5480 {N-ASN} τὸ 3588 {T-ASN} ὄνομα 3686 {N-ASN} τοῦ 3588 {T-GSN} θηρίου 2342 {N-GSN} ἢ 2228 {PRT} τὸν 3588 {T-ASM} ἀριθμὸν 706 {N-ASM} τοῦ 3588 {T-GSN} ὀνόματος 3686 {N-GSN} αὐτοῦ. 846 {P-GSN} "
13,18,"Ὧδε 5602 {ADV} ἡ 3588 {T-NSF} σοφία 4678 {N-NSF} ἐστίν. 1510 {V-PAI-3S} Ὁ 3588 {T-NSM} ἔχων 2192 {V-PAP-NSM} νοῦν 3563 {N-ASM} ψηφισάτω 5585 {V-AAM-3S} τὸν 3588 {T-ASM} ἀριθμὸν 706 {N-ASM} τοῦ 3588 {T-GSN} θηρίου· 2342 {N-GSN} ἀριθμὸς 706 {N-NSM} γὰρ 1063 {CONJ} ἀνθρώπου 444 {N-GSM} ἐστίν, 1510 {V-PAI-3S} καὶ 2532 {CONJ} ὁ 3588 {T-NSM} ἀριθμὸς 706 {N-NSM} αὐτοῦ 846 {P-GSN} ἐστὶν 1510 {V-PAI-3S} ἑξακόσια 1812 {A-NPN} ἑξήκοντα 1835 {A-NUI} ἕξ. 1803 {A-NUI} "
14,1,"Καὶ 2532 {CONJ} εἶδον, 3708 {V-2AAI-1S} καὶ 2532 {CONJ} ἰδού, 3708 {V-2AMM-2S} τὸ 3588 {T-NSN} ἀρνίον 721 {N-NSN} ἑστηκὸς 2476 {V-RAP-NSN} ἐπὶ 1909 {PREP} τὸ 3588 {T-ASN} ὄρος 3735 {N-ASN} Σιών, 4622 {N-PRI} καὶ 2532 {CONJ} μετ’ 3326 {PREP} αὐτοῦ 846 {P-GSM} ἀριθμὸς 706 {N-NSM} ἑκατὸν 1540 {A-NUI} τεσσαράκοντα 5062 {A-NUI} τέσσαρες 5064 {A-NPF} χιλιάδες, 5505 {N-NPF} ἔχουσαι 2192 {V-PAP-NPF} τὸ 3588 {T-ASN} ὄνομα 3686 {N-ASN} αὐτοῦ 846 {P-GSM} καὶ 2532 {CONJ} τὸ 3588 {T-ASN} ὄνομα 3686 {N-ASN} τοῦ 3588 {T-GSM} πατρὸς 3962 {N-GSM} αὐτοῦ 846 {P-GSM} γεγραμμένον 1125 {V-RPP-ASN} ἐπὶ 1909 {PREP} τῶν 3588 {T-GPN} μετώπων 3359 {N-GPN} αὐτῶν. 846 {P-GPM} "
14,2,"Καὶ 2532 {CONJ} ἤκουσα 191 {V-AAI-1S} φωνὴν 5456 {N-ASF} ἐκ 1537 {PREP} τοῦ 3588 {T-GSM} οὐρανοῦ, 3772 {N-GSM} ὡς 5613 {ADV} φωνὴν 5456 {N-ASF} ὑδάτων 5204 {N-GPN} πολλῶν, 4183 {A-GPN} καὶ 2532 {CONJ} ὡς 5613 {ADV} φωνὴν 5456 {N-ASF} βροντῆς 1027 {N-GSF} μεγάλης· 3173 {A-GSF} καὶ 2532 {CONJ} ἡ 3588 {T-NSF} φωνὴ 5456 {N-NSF} ἣν 3739 {R-ASF} ἤκουσα 191 {V-AAI-1S} ὡς 5613 {ADV} κιθαρῳδῶν 2790 {N-GPM} κιθαριζόντων 2789 {V-PAP-GPM} ἐν 1722 {PREP} ταῖς 3588 {T-DPF} κιθάραις 2788 {N-DPF} αὐτῶν. 846 {P-GPM} "
14,3,"Καὶ 2532 {CONJ} ᾄδουσιν 103 {V-PAI-3P} ᾠδὴν 5603 {N-ASF} καινὴν 2537 {A-ASF} ἐνώπιον 1799 {PREP} τοῦ 3588 {T-GSM} θρόνου, 2362 {N-GSM} καὶ 2532 {CONJ} ἐνώπιον 1799 {PREP} τῶν 3588 {T-GPN} τεσσάρων 5064 {A-GPN} ζῴων 2226 {N-GPN} καὶ 2532 {CONJ} τῶν 3588 {T-GPM} πρεσβυτέρων· 4245 {A-GPM-C} καὶ 2532 {CONJ} οὐδεὶς 3762 {A-NSM-N} ἐδύνατο 1410 {V-INI-3S} μαθεῖν 3129 {V-2AAN} τὴν 3588 {T-ASF} ᾠδήν, 5603 {N-ASF} εἰ 1487 {COND} μὴ 3361 {PRT-N} αἱ 3588 {T-NPF} ἑκατὸν 1540 {A-NUI} τεσσαράκοντα 5062 {A-NUI} τέσσαρες 5064 {A-NPF} χιλιάδες, 5505 {N-NPF} οἱ 3588 {T-NPM} ἠγορασμένοι 59 {V-RPP-NPM} ἀπὸ 575 {PREP} τῆς 3588 {T-GSF} γῆς. 1093 {N-GSF} "
14,4,"Οὗτοί 3778 {D-NPM} εἰσιν 1510 {V-PAI-3P} οἳ 3739 {R-NPM} μετὰ 3326 {PREP} γυναικῶν 1135 {N-GPF} οὐκ 3756 {PRT-N} ἐμολύνθησαν· 3435 {V-API-3P} παρθένοι 3933 {N-NPM} γάρ 1063 {CONJ} εἰσιν. 1510 {V-PAI-3P} Οὗτοί 3778 {D-NPM} εἰσιν 1510 {V-PAI-3P} οἱ 3588 {T-NPM} ἀκολουθοῦντες 190 {V-PAP-NPM} τῷ 3588 {T-DSN} ἀρνίῳ 721 {N-DSN} ὅπου 3699 {ADV} ἂν 302 {PRT} ὑπάγῃ. 5217 {V-PAS-3S} Οὗτοι 3778 {D-NPM} ὑπὸ 5259 {PREP} Ἰησοῦ 2424 {N-GSM} ἠγοράσθησαν 59 {V-API-3P} ἀπὸ 575 {PREP} τῶν 3588 {T-GPM} ἀνθρώπων, 444 {N-GPM} ἀπαρχὴ 536 {N-NSF} τῷ 3588 {T-DSM} θεῷ 2316 {N-DSM} καὶ 2532 {CONJ} τῷ 3588 {T-DSN} ἀρνίῳ. 721 {N-DSN} "
14,5,Καὶ 2532 {CONJ} οὐχ 3756 {PRT-N} εὑρέθη 2147 {V-API-3S} ἐν 1722 {PREP} τῷ 3588 {T-DSN} στόματι 4750 {N-DSN} αὐτῶν 846 {P-GPM} ψεῦδος· 5579 {N-NSN} ἄμωμοι 299 {A-NPM} γάρ 1063 {CONJ} εἰσιν. 1510 {V-PAI-3P}
14,6,"Καὶ 2532 {CONJ} εἶδον 3708 {V-2AAI-1S} ἄγγελον 32 {N-ASM} πετόμενον 4072 {V-PNP-ASM} ἐν 1722 {PREP} μεσουρανήματι, 3321 {N-DSN} ἔχοντα 2192 {V-PAP-ASM} εὐαγγέλιον 2098 {N-ASN} αἰώνιον, 166 {A-ASN} εὐαγγελίσαι 2097 {V-AAN} τοὺς 3588 {T-APM} καθημένους 2521 {V-PNP-APM} ἐπὶ 1909 {PREP} τῆς 3588 {T-GSF} γῆς, 1093 {N-GSF} καὶ 2532 {CONJ} ἐπὶ 1909 {PREP} πᾶν 3956 {A-ASN} ἔθνος 1484 {N-ASN} καὶ 2532 {CONJ} φυλὴν 5443 {N-ASF} καὶ 2532 {CONJ} γλῶσσαν 1100 {N-ASF} καὶ 2532 {CONJ} λαόν, 2992 {N-ASM} "
14,7,"λέγων 3004 {V-PAP-NSM} ἐν 1722 {PREP} φωνῇ 5456 {N-DSF} μεγάλῃ, 3173 {A-DSF} Φοβήθητε 5399 {V-AOM-2P} τὸν 3588 {T-ASM} κύριον, 2962 {N-ASM} καὶ 2532 {CONJ} δότε 1325 {V-2AAM-2P} αὐτῷ 846 {P-DSM} δόξαν, 1391 {N-ASF} ὅτι 3754 {CONJ} ἦλθεν 2064 {V-2AAI-3S} ἡ 3588 {T-NSF} ὥρα 5610 {N-NSF} τῆς 3588 {T-GSF} κρίσεως 2920 {N-GSF} αὐτοῦ, 846 {P-GSM} καὶ 2532 {CONJ} προσκυνήσατε 4352 {V-AAM-2P} αὐτὸν 846 {P-ASM} τὸν 3588 {T-ASM} ποιήσαντα 4160 {V-AAP-ASM} τὸν 3588 {T-ASM} οὐρανὸν 3772 {N-ASM} καὶ 2532 {CONJ} τὴν 3588 {T-ASF} γῆν 1093 {N-ASF} καὶ 2532 {CONJ} τὴν 3588 {T-ASF} θάλασσαν 2281 {N-ASF} καὶ 2532 {CONJ} πηγὰς 4077 {N-APF} ὑδάτων. 5204 {N-GPN} "
14,8,"Καὶ 2532 {CONJ} ἄλλος 243 {A-NSM} δεύτερος 1208 {A-NSM} ἄγγελος 32 {N-NSM} ἠκολούθησεν, 190 {V-AAI-3S} λέγων, 3004 {V-PAP-NSM} Ἔπεσεν 4098 {V-2AAI-3S} Βαβυλὼν 897 {N-NSF} ἡ 3588 {T-NSF} μεγάλη, 3173 {A-NSF} ἐκ 1537 {PREP} τοῦ 3588 {T-GSM} οἴνου 3631 {N-GSM} τοῦ 3588 {T-GSM} θυμοῦ 2372 {N-GSM} τῆς 3588 {T-GSF} πορνείας 4202 {N-GSF} αὐτῆς 846 {P-GSF} πεπότικεν 4222 {V-RAI-3S} πάντα 3956 {A-APN} τὰ 3588 {T-APN} ἔθνη. 1484 {N-APN} "
14,9,"Καὶ 2532 {CONJ} ἄλλος 243 {A-NSM} ἄγγελος 32 {N-NSM} τρίτος 5154 {A-NSM} ἠκολούθησεν 190 {V-AAI-3S} αὐτοῖς, 846 {P-DPM} λέγων 3004 {V-PAP-NSM} ἐν 1722 {PREP} φωνῇ 5456 {N-DSF} μεγάλῃ, 3173 {A-DSF} Εἴ 1487 {COND} τις 5100 {X-NSM} προσκυνεῖ 4352 {V-PAI-3S} τὸ 3588 {T-ASN} θηρίον 2342 {N-ASN} καὶ 2532 {CONJ} τὴν 3588 {T-ASF} εἰκόνα 1504 {N-ASF} αὐτοῦ, 846 {P-GSN} καὶ 2532 {CONJ} λαμβάνει 2983 {V-PAI-3S} χάραγμα 5480 {N-ASN} ἐπὶ 1909 {PREP} τοῦ 3588 {T-GSN} μετώπου 3359 {N-GSN} αὐτοῦ, 846 {P-GSM} ἢ 2228 {PRT} ἐπὶ 1909 {PREP} τὴν 3588 {T-ASF} χεῖρα 5495 {N-ASF} αὐτοῦ, 846 {P-GSM} "
14,10,"καὶ 2532 {CONJ} αὐτὸς 846 {P-NSM} πίεται 4095 {V-FDI-3S} ἐκ 1537 {PREP} τοῦ 3588 {T-GSM} οἴνου 3631 {N-GSM} τοῦ 3588 {T-GSM} θυμοῦ 2372 {N-GSM} τοῦ 3588 {T-GSM} θεοῦ, 2316 {N-GSM} τοῦ 3588 {T-GSM} κεκερασμένου 2767 {V-RPP-GSM} ἀκράτου 194 {A-GSM} ἐν 1722 {PREP} τῷ 3588 {T-DSN} ποτηρίῳ 4221 {N-DSN} τῆς 3588 {T-GSF} ὀργῆς 3709 {N-GSF} αὐτοῦ, 846 {P-GSM} καὶ 2532 {CONJ} βασανισθήσεται 928 {V-FPI-3S} ἐν 1722 {PREP} πυρὶ 4442 {N-DSN} καὶ 2532 {CONJ} θείῳ 2303 {N-DSN} ἐνώπιον 1799 {PREP} τῶν 3588 {T-GPM} ἁγίων 40 {A-GPM} ἀγγέλων, 32 {N-GPM} καὶ 2532 {CONJ} ἐνώπιον 1799 {PREP} τοῦ 3588 {T-GSN} ἀρνίου· 721 {N-GSN} "
14,11,"καὶ 2532 {CONJ} ὁ 3588 {T-NSM} καπνὸς 2586 {N-NSM} τοῦ 3588 {T-GSM} βασανισμοῦ 929 {N-GSM} αὐτῶν 846 {P-GPM} εἰς 1519 {PREP} αἰῶνας 165 {N-APM} αἰώνων 165 {N-GPM} ἀναβαίνει· 305 {V-PAI-3S} καὶ 2532 {CONJ} οὐκ 3756 {PRT-N} ἔχουσιν 2192 {V-PAI-3P} ἀνάπαυσιν 372 {N-ASF} ἡμέρας 2250 {N-GSF} καὶ 2532 {CONJ} νυκτὸς 3571 {N-GSF} οἱ 3588 {T-NPM} προσκυνοῦντες 4352 {V-PAP-NPM} τὸ 3588 {T-ASN} θηρίον 2342 {N-ASN} καὶ 2532 {CONJ} τὴν 3588 {T-ASF} εἰκόνα 1504 {N-ASF} αὐτοῦ, 846 {P-GSN} καὶ 2532 {CONJ} εἴ 1487 {COND} τις 5100 {X-NSM} λαμβάνει 2983 {V-PAI-3S} τὸ 3588 {T-ASN} χάραγμα 5480 {N-ASN} τοῦ 3588 {T-GSN} ὀνόματος 3686 {N-GSN} αὐτοῦ. 846 {P-GSN} "
14,12,Ὧδε 5602 {ADV} ἡ 3588 {T-NSF} ὑπομονὴ 5281 {N-NSF} τῶν 3588 {T-GPM} ἁγίων 40 {A-GPM} ἐστίν· 1510 {V-PAI-3S} οἱ 3588 {T-NPM} τηροῦντες 5083 {V-PAP-NPM} τὰς 3588 {T-APF} ἐντολὰς 1785 {N-APF} τοῦ 3588 {T-GSM} θεοῦ 2316 {N-GSM} καὶ 2532 {CONJ} τὴν 3588 {T-ASF} πίστιν 4102 {N-ASF} Ἰησοῦ. 2424 {N-GSM} 
